ID,Main,Location,Corporation,Href,Date
236,Backend Fejlesztő ,Budapest,PBS International Kft.,https://itpeople.hu/allasok/budapest/backend-fejleszto-juniormediorsenior/3792000,2023-04-04
237,Digital Product Assistance,Budapest,PBS International Kft.,https://itpeople.hu/allasok/budapest/digital-product-assistance/3793000,2023-04-04
238,Fejlesztő Analitikus ,Budapest,PBS International Kft.,https://itpeople.hu/allasok/budapest/fejleszto-analitikus-gyogyszeripar/3795000,2023-04-04
239,Flutter Developer - junior/medio...,Budapest,PBS International Kft.,https://itpeople.hu/allasok/budapest/flutter-developer-juniormediorsenior/3796000,2023-04-04
240,ui/ux designer ,Távmunka,Miell Jobline Kft.,https://itpeople.hu/allasok/otthon/uiux-designer-/3791000,2023-04-04
241,Vocational Trainee Program,Budapest,zyntern,https://itpeople.hu/allasok/budapest/vocational-trainee-program/3785000,2023-04-04
242,Software Engineering Internship,Budapest,zyntern,https://itpeople.hu/allasok/budapest/software-engineering-internship/3786000,2023-04-04
243,Robotika gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/robotika-gyakornok/3784000,2023-04-04
244,IT Specialist,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/it-specialist/5179000,2023-04-04
245,Diákmunka - Szoftvertesztelő - w...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xii-kerulet/diakmunka-szoftvertesztelo-webes-frontend/3612000,2023-04-04
246,Diákmunka - Beágyazott Szoftverf...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xxiii-kerulet/diakmunka-beagyazott-szoftverfejleszto-gyakornok/3619000,2023-04-04
247,Diákmunka - Field Tester ,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest/diakmunka-field-tester-in-oslo/3620000,2023-04-04
248,Diákmunka - Szoftver- és rendsze...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/dunakeszi/diakmunka-szoftveres-rendszerfejleszto-gyakornok/3622000,2023-04-04
249,Környezetvédelmi szoftver teszte...,Budapest,zyntern,https://itpeople.hu/allasok/budapest/kornyezetvedelmi-szoftver-tesztelo-gyakornok/3451000,2023-04-04
250,IT gyakornok,Győr-Moson-Sopron megye,zyntern,https://itpeople.hu/allasok/gyor/it-gyakornok/3326000,2023-04-04
251,Jelentkezz grafikus diákmunkánkr...,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/jelentkezz-grafikus-diakmunkankra-es-engedd-szabadjara-a-kreativitasod/5168000,2023-04-04
252,Firework Program - Marketing intern,Budapest,zyntern,https://itpeople.hu/allasok/budapest/firework-program-marketing-intern/3302000,2023-04-04
253,IT Gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/it-gyakornok/2843000,2023-04-04
254,Junior weboldal készítő,Budapest,zyntern,https://itpeople.hu/allasok/budapest/junior-weboldal-keszito/2714000,2023-04-04
255,"Digitális, tranzakciós és folyós...",Budapest,zyntern,https://itpeople.hu/allasok/budapest/digitalis-tranzakcios-es-folyoszamla-uzletfejlesztesi-gyakornok/2717000,2023-04-04
256,Szoftverfejlesztő gyakornok,Budapest,zyntern,https://itpeople.hu/allasok/budapest/szoftverfejleszto-gyakornok/2719000,2023-04-04
