ID,Main,Location,Corporation,Salary,Href,Date
155,Programátor - bez nutnosti ovládania anglického jazyka,"Južná trieda 64, Juh","INBOX, s.r.o.",2 300 EUR/mesiac,/praca/inbox/O4257190,2023-02-21
156,Softvérový inžinier - junior/medior/senior,Práca z domu,"KraussMaffei Technologies, spol. s r.o.",1 500 EUR/mesiac,/praca/kraussmaffei-technologies/O4459110,2023-02-21
157, Data Engineer (Senior Solution Designer) for Big Data,"Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,1 800 - 2 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O3878649,2023-02-21
158,Senior Salesforce Developer,Remote work,IBM,1 900 EUR/mesiac,/praca/ibm/O3274812,2023-02-21
159,Database Developer - ready for CLOUD level?,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 EUR/mesiac,/praca/accenture/O4446546,2023-02-21
160,Database Developer - ready for CLOUD level?,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4446542,2023-02-21
161,Embedded C Software Developer Junior,"Brose Prievidza, spol. s r.o., Prievidza, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Brose Prievidza, spol. s r.o.",1 650 EUR/mesiac,/praca/brose-prievidza/O4396661,2023-02-21
162,Java Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4264195,2023-02-21
163,Java Developer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",,/praca/accenture/O4072671,2023-02-21
164,Senior SAP Consultant,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4159840,2023-02-21
165,IT Trainee,Remote work,IBM,2 800 - 4 300 EUR/mesiac,/praca/ibm/O4063133,2023-02-21
166,Salesforce Developer,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Fluido Oy,1 400 EUR/mesiac,/praca/fluido-oy/O4210232,2023-02-21
167,Swift Developer ,Remote work,IN2CORE s.r.o.,2 500 EUR/mesiac,/praca/in2core/O4219095,2023-02-21
168,IOS programátor (FinTech),"Eurovea, Pribinova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","WORLD BUSINESS PRESS online, a.s.",2 500 EUR/mesiac,/praca/world-business-press-online/O4521884,2023-02-21
169,Mainframe (ASO) Developer,Bratislava,IBM,1 500 - 3 000 EUR/mesiac,/praca/ibm/O4521843,2023-02-21
170,Junior iOS Developer(ka),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",App Toro,2 500 EUR/mesiac,/praca/app-toro/O4521772,2023-02-21
171,Python Developer in data science team,"U. S. Steel Košice, s.r.o., Šaca, Slovakia (Job with occasional home office)","U. S. Steel Košice, s.r.o.",2 000 - 3 700 EUR/mesiac,/praca/u-s-steel-kosice/O4521765,2023-02-21
172,IT/ERP Analyst,"Diaľničná cesta 12, Senec, okres Senec","ESA LOGISTIKA, s.r.o.",2 000 EUR/mesiac,/praca/esa-logistika/O4467588,2023-02-21
173,Programátor C++,"Odborárska 21, 831 02 Bratislava","Vision Systems, s.r.o.",2 600 - 3 800 EUR/mesiac,/praca/vision-systems/O4519199,2023-02-21
174,Databricks Technical Expert (all genders),"Košice, Slovakia (Job with occasional home office)",Erste Digital,2 400 EUR/mesiac,/praca/erste-digital/O4521502,2023-02-21
175,Databricks Technical Expert (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,3 000 EUR/mesiac,/praca/erste-digital/O4521500,2023-02-21
176,ABAP programátor (junior aj senior),Bratislava,Natuvion Slovakia s.r.o.,3 000 EUR/mesiac,/praca/natuvion-slovakia/O3499974,2023-02-21
177,C# / .NET Developer Medior/Senior,"Továrenská, Dubnica nad Váhom",Matador Group,1 600 - 4 000 EUR/mesiac,/praca/matador-group/O4253518,2023-02-21
178,Game Developer  - programátor Unity3D,Práca z domu,INLOGIC SOFTWARE s.r.o.,1 800 EUR/mesiac,/praca/inlogic-software/O4022686,2023-02-21
179,Java+React FE developer / Contract,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SEITEQ s.r.o.,1 800 - 3 000 EUR/mesiac,/praca/seiteq/O4515364,2023-02-21
180,QA Engineer for George (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 000 EUR/mesiac,/praca/erste-digital/O4521406,2023-02-21
181,Software Engineer for George (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 800 EUR/mesiac,/praca/erste-digital/O4521401,2023-02-21
182,Software Engineer for George (all genders),"Košice, Slovakia (Job with occasional home office)",Erste Digital,2 800 EUR/mesiac,/praca/erste-digital/O4521365,2023-02-21
183,Software SQL Developer (all genders) #SQL #PL/SQL #Oracle,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,,/praca/erste-digital/O4521334,2023-02-21
184,Data Warehouse Developer,Remote work,Deutsche Telekom IT Solutions Slovakia,2 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4521591,2023-02-21
185,Software Hadoop Developer (all genders) #hadoop #python,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 000 - 2 650 EUR/mesiac,/praca/erste-digital/O4521325,2023-02-21
186,Power BI Developer,Remote work,Deutsche Telekom IT Solutions Slovakia,2 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4521588,2023-02-21
187,Python developer - more projects to choose from (Bratislava or remote),Remote work,"Infinit, s.r.o.",2 000 EUR/mesiac,/praca/infinit/O4145556,2023-02-21
188,"Hľadáme vývojára, ktorý sa nebojí C++ !",Práca z domu,Bohemia Interactive Simulations k.s.,2 500 - 5 000 EUR/mesiac,/praca/bohemia-interactive-simulations-k-s/O4390189,2023-02-21
189,Junior špecialista pre programovanie PC aplikácií,Bratislava,"VOLKSWAGEN SLOVAKIA, a.s.",2 300 EUR/mesiac,/praca/volkswagen-slovakia/O4483545,2023-02-21
190,SAP ABAP developer (medior),"Mlynská 31/837, Košice",Východoslovenská energetika Holding a.s.,1 939 EUR/mesiac,/praca/vychodoslovenska-energetika-holding/O4521462,2023-02-21
191,Senior Frontend / Fullstack Developer for eMobility,Remote work,Fpt Slovakia s.r.o.,1 920 EUR/mesiac,/praca/fpt-slovakia/O4521461,2023-02-21
192,Angular Developer for healthcare project,Remote work,GlobalLogic Slovakia s.r.o.,2 500 EUR/mesiac,/praca/globallogic-slovakia/O4496597,2023-02-21
193,Senior .NET Developer,Remote work,GlobalLogic Slovakia s.r.o.,2 800 EUR/mesiac,/praca/globallogic-slovakia/O4521394,2023-02-21
194,Oracle databázový administrátor,"Galvaniho, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Solutions, a.s.",2 800 EUR/mesiac,/praca/asseco-solutions/O4287622,2023-02-21
195,Junior JAVA Developer,Remote work,FREQUENTIS Solutions & Services s. r. o.,2 000 EUR/mesiac,/praca/frequentis-solutions-services/O4427457,2023-02-21
196,Java Developer pre Smart Buildings,Bratislava,"Manuvia, a. s.",1 800 EUR/mesiac,/praca/manuvia/O4521215,2023-02-21
197,Senior Java Developer pre Smart Buildings,Bratislava,"Manuvia, a. s.",1 600 EUR/mesiac,/praca/manuvia/O4521214,2023-02-21
198,SAP Junior Developer,"Bottova 2a, Bratislava, Slovakia (Job with occasional home office)",Concircle Slovensko s.r.o.,,/praca/concircle-slovensko/O4504673,2023-02-21
199,Service Now Lead Developer Architect - HRSD (Slovakia),"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,1 600 EUR/mesiac,/praca/siemens-slovensko/O4472158,2023-02-21
200,Service Now Lead Developer Architect - HRSD (Slovakia),"Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,3 500 EUR/mesiac,/praca/siemens-slovensko/O4472150,2023-02-21
201,AWS DevOps .Net Core Developer,"Zvolen, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Continental AG,2 299 EUR/mesiac,/praca/continental-ag/O4439052,2023-02-21
202,Monitoring Engineer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4435177,2023-02-21
203,Java Software Engineer ,Remote work,Infobip,,/praca/infobip/O4083046,2023-02-21
204, Experienced .NET Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 000 EUR/mesiac,/praca/accenture/O4001511,2023-02-21
205,Absolvent s IT zameraním,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,2 800 - 4 300 EUR/mesiac,/praca/siemens-slovensko/O4226521,2023-02-21
206,C++ Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,1 500 EUR/mesiac,/praca/siemens-slovensko/O4164861,2023-02-21
207,Java Developer,Žilina,Siemens Slovensko,1 500 EUR/mesiac,/praca/siemens-slovensko/O4108268,2023-02-21
208,Junior Software Deployment Manager,Žilina,Siemens Slovensko,1 500 EUR/mesiac,/praca/siemens-slovensko/O4060546,2023-02-21
209,Experienced Data Engineer (for a unique project),Bratislava,IBM,1 700 EUR/mesiac,/praca/ibm/O4080591,2023-02-21
210,Experienced ETL Data Engineer ready for the Cloud level? (Permanent Home Office Possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",3 500 EUR/mesiac,/praca/accenture/O4023408,2023-02-21
211,Senior Web Fullstack programátor,"Seberíniho, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","TITANS freelancers, s.r.o.",2 900 - 4 000 EUR/mesiac,/praca/titans-freelancers/O4312847,2023-02-21
212,"Hľadáme IT Developerov (ABAP, C#, JAVA, .NET, PL / SQL)-","Žilinský kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Hyundai AutoEver Europe GmbH, organizačná zložka",4 100 - 5 000 EUR/mesiac,/praca/hyundai-autoever-europe-gmbh-organizacna-zlozka/O4521137,2023-02-21
213,Junior SAP IS-U/CRM Konzultant - Utility,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",CGI Slovakia s. r. o.,2 400 EUR/mesiac,/praca/cgi-slovakia/O4316228,2023-02-21
214,"Software Architect - TPP, Remote (Ref. č.: 1-16-39902)",Práca z domu,Grafton Slovakia s.r.o.,1 200 EUR/mesiac,/praca/grafton-slovakia/O4521089,2023-02-21
215,Programátor (IT Vývoj),Žilina,"Prima banka Slovensko, a.s.",3 300 - 4 500 EUR/mesiac,/praca/prima-banka-slovensko/O4521085,2023-02-21
216,Automation Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Grafton Slovakia s.r.o.,1 400 EUR/mesiac,/praca/grafton-slovakia/O4521083,2023-02-21
217,RPA Engineer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Grafton Slovakia s.r.o.,1 700 - 3 000 EUR/mesiac,/praca/grafton-slovakia/O4521081,2023-02-21
218,Senior C++ Engineer with Python (IRC171232),Remote work,GlobalLogic Slovakia s.r.o.,2 000 - 3 500 EUR/mesiac,/praca/globallogic-slovakia/O4521077,2023-02-21
219,C# developer,Práca z domu,"Manuvia, a. s.",5 000 EUR/mesiac,/praca/manuvia/O4521070,2023-02-21
220,Android Developer,Remote work,GlobalLogic Slovakia s.r.o.,2 800 EUR/mesiac,/praca/globallogic-slovakia/O4521003,2023-02-21
221,Java Developer,Práca z domu,Kodiva s. r. o.,2 400 - 4 000 EUR/mesiac,/praca/kodiva/O4520994,2023-02-21
222,ServiceNow Developer/Consultant (javascript),Práca z domu,MATERNA Information & Communications s.r.o.,1 600 EUR/mesiac,/praca/materna-information-communications/O4261496,2023-02-21
223,Fullstack Developer (React Native / .NET Core),Remote work,KOMIX SK s.r.o.,,/praca/komix-sk/O4520860,2023-02-21
224,Software Test Engineer with Python (full remote),Remote work,"Koderia (by Objectify, s.r.o.)",3 000 - 4 500 EUR/mesiac,/praca/koderia-by-objectify/O4520834,2023-02-21
225,Data engineer,Remote work,Offer experts s. r. o.,4 800 EUR/mesiac,/praca/offer-experts/O4520887,2023-02-21
226,DevOps Engineer,Remote work,SEITEQ s.r.o.,2 700 - 6 500 EUR/mesiac,/praca/seiteq/O4486401,2023-02-21
227,Javascript / Frontend Developer,"Univerzitná 8413/6, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TECHNIA Slovakia s.r.o.,2 700 EUR/mesiac,/praca/technia-slovakia/O4515859,2023-02-21
228,"C# , .NET Developer/ Programátor","Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SEITEQ s.r.o.,4 EUR/hod.,/praca/seiteq/O4512663,2023-02-21
229,C++ Application Developer - CATIA,"Univerzitná 8413/6, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TECHNIA Slovakia s.r.o.,2 600 - 3 000 EUR/mesiac,/praca/technia-slovakia/O4515919,2023-02-21
230,C++ Application Developer - Litebox3D,"Univerzitná 8413/6, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TECHNIA Slovakia s.r.o.,1 500 EUR/mesiac,/praca/technia-slovakia/O4519356,2023-02-21
231,Experienced Vue.JS developer,Bratislava,"Manuvia, a. s.",1 500 EUR/mesiac,/praca/manuvia/O4520844,2023-02-21
232,Senior Design Engineer - Electronic,"Brno-město, Brno, Česko","Advantage Consulting, s.r.o.",2 500 EUR/mesiac,/praca/advantage-consulting/O4520820,2023-02-21
233,PLC - Siemens alebo Rockwell Programátor,Trenčianska Turná,"HEITEC Slovensko, spol. s r.o.",,/praca/heitec-slovensko/O4272758,2023-02-21
234,Dynatrace Monitoring Expert,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 000 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4345547,2023-02-21
235,IT Consultant (BI/Analytics/Data Automation),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 500 EUR/mesiac,/praca/pro-hr/O4520616,2023-02-21
236,"RPA Developer - (Junior-Senior, Bratislava & remote)",Bratislava,ECTIVE s. r. o.,3 800 - 6 000 EUR/mesiac,/praca/ective/O4520570,2023-02-21
237,Senior Python-Django Developer ,Práca z domu,SmartBase s. r. o.,3 000 EUR/mesiac,/praca/smartbase/O4511876,2023-02-21
238,QA Automation Engineer,Košice,Grafton Slovakia s.r.o.,3 000 EUR/mesiac,/praca/grafton-slovakia/O4520477,2023-02-21
239,Návrhář IP,"Brno-město, Brno, Česko","Advantage Consulting, s.r.o.",2 200 - 3 200 EUR/mesiac,/praca/advantage-consulting/O4520462,2023-02-21
240,ABAP programátor,Práca z domu,LL CONSULTING s.r.o.,2 000 - 4 000 EUR/mesiac,/praca/ll-consulting/O3563917,2023-02-21
241,Technical lead (.NET),Remote work,"NESS KE, s.r.o.",2 500 EUR/mesiac,/praca/ness-ke/O4520450,2023-02-21
242,"Java developer - prepájame svet automatizácie a výroby (Junior, Medior, Senior)","Mlynská dolina, Karlova Ves","ANASOFT APR, spol. s r.o.",1 700 - 3 000 EUR/mesiac,/praca/anasoft-apr/O3408820,2023-02-21
243,Junior frontend developer ,"Einsteinova, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Comsultia s.r.o.,,/praca/comsultia/O3749236,2023-02-21
244,Java programátor,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Persona Grata HR s.r.o.,7 EUR/hod.,/praca/persona-grata-hr/O4520420,2023-02-21
245,Junior PHP programátor,"Lastovičia, Prešov-Šalgovík","UNIZDRAV Prešov, s.r.o. - zdravotnícke pomôcky",2 000 - 3 000 EUR/mesiac,/praca/unizdrav-presov-zdravotnicke-pomocky/O4520416,2023-02-21
246,Software Engineer: ASP .NET MVC C# Developer,Bratislava,SpecPage AG,1 500 EUR/mesiac,/praca/specpage-ag/O4499276,2023-02-21
247,Senior Fiori Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 750 EUR/mesiac,/praca/accenture/O4475590,2023-02-21
248,Senior SAP Consultant,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4475575,2023-02-21
249,Cloud Developer,Bratislava,IBM,2 800 - 4 300 EUR/mesiac,/praca/ibm/O4471460,2023-02-21
250,Medior Cloud Data Engineer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 300 - 3 500 EUR/mesiac,/praca/accenture/O4434987,2023-02-21
251,Medior Cloud Data Engineer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4434986,2023-02-21
252,Senior Cloud Data Engineer (permanent home office possible),Remote work,"Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4434984,2023-02-21
253,C# Test Automation Developer,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,2 800 - 4 300 EUR/mesiac,/praca/siemens-slovensko/O4394680,2023-02-21
254,Senior ABAP Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",,/praca/accenture/O4388902,2023-02-21
