ID,Main,Location,Corporation,Href,Date
692,Hálózati rendszermérnök,"Budapest, XI. kerület",Várkapitányság Nonprofit Zrt.,https://www.profession.hu/allas/halozati-rendszermernok-varkapitanysag-nonprofit-zrt-budapest-2127351?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
693,Adatbányász,XIV. kerület,Prohumán 2004 Kft.,https://www.profession.hu/allas/adatbanyasz-prohuman-kft-2118223?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
694,German speaking service desk analyst - Contractor (NT),Budapest,Tech People Hungary Kft.,https://www.profession.hu/allas/german-speaking-service-desk-analyst-contractor-nt-tech-people-hungary-kft-2123369?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
695,Szerverüzemeltető rendszergazda,"Budapest, XI. kerület",Várkapitányság Nonprofit Zrt.,https://www.profession.hu/allas/szerveruzemelteto-rendszergazda-varkapitanysag-nonprofit-zrt-budapest-2127343?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
696,Projektmenedzser (e-kereskedelem),Hajdú-Bihar megye,Shoprenter Kft.,https://www.profession.hu/allas/projektmenedzser-e-kereskedelem-shoprenter-kft-2132819?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
697,Infrastruktúra mérnök,Budapest,4iG Nyrt.,https://www.profession.hu/allas/infrastruktura-mernok-ig-nyrt-2118180?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
698,Rendszerfelügyeleti munkatárs,"Paks, Szeged",MVM Informatika Zrt.,https://www.profession.hu/allas/rendszerfelugyeleti-munkatars-mvm-informatika-zrt-paks-2132821?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
699,Alkalmazás üzemeltető,Budapest,Szerencsejáték Zrt.,https://www.profession.hu/allas/alkalmazas-uzemelteto-szerencsejatek-zrt-2132537?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
700,French speaking IT SDA - Contractor (NT),Budapest,Tech People Hungary Kft.,https://www.profession.hu/allas/french-speaking-it-sda-contractor-nt-tech-people-hungary-kft-2123311?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
701,Operátor / Alkalmazás rendszergazda,Budapest,Szerencsejáték Zrt.,https://www.profession.hu/allas/operator-alkalmazas-rendszergazda-szerencsejatek-zrt-2132777?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
