ID,Main,Location,Corporation,Salary,Href,Date
150,Experienced Fullstack Developer with .NET expertise (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4171094,2023-04-07
151,Senior Java Developer (Permanent Home office possible),Remote work,"Accenture, s.r.o.",2 900 - 4 500 EUR/mesiac,/praca/accenture/O3801629,2023-04-07
152,Experienced C#.NET developer for Dynamics 365 platform (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4056971,2023-04-07
153,Azure Machine Learning developer ,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 EUR/mesiac,/praca/accenture/O3988995,2023-04-07
154,JAVA Developer,Remote work,DXC Technology,1 600 - 2 500 EUR/mesiac,/praca/dxc-technology/O4454484,2023-04-07
155,Senior Developer,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,2 000 EUR/mesiac,/praca/swiss-re/O4551403,2023-04-07
156,SWIFT developer (m/ž),Práca z domu,TRIGON Consulting s.r.o.,2 500 EUR/mesiac,/praca/trigon-consulting/O4545993,2023-04-07
157,Principal SW Engineer for Odds tribe,"Jurkovičova Tepláreň, Bratislava, Slovakia (Job with occasional home office)",Sportradar,5 000 EUR/mesiac,/praca/sportradar/O4316297,2023-04-07
158,Fullstack Senior Software Engineer,"Jurkovičova Tepláreň, Bottova, Old Town, Slovakia, Bratislava (Job with occasional home office)",Sportradar,4 000 EUR/mesiac,/praca/sportradar/O4551311,2023-04-07
159,Web Apps Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KROS a.s.,1 400 - 3 000 EUR/mesiac,/praca/kros/O4086308,2023-04-07
160,Global Web Producer,"Bratislava, Slovakia (Job with occasional home office)","ESET, spol. s r.o.",1 600 EUR/mesiac,/praca/eset/O3964085,2023-04-07
161,Senior Full-stack Developer (React),Práca z domu,"NESS KE, s.r.o.",2 600 EUR/mesiac,/praca/ness-ke/O4551250,2023-04-07
162,SQL Data engineer – product team (100% remote),Remote work,S&you by SYNERGIE,3 000 EUR/mesiac,/praca/s-you-by-synergie/O4551244,2023-04-07
163,SAP Programátor/ ABAP Developer,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Anodius, a. s.",2 000 EUR/mesiac,/praca/anodius/O4551203,2023-04-07
164,O365/SharePoint developer,"Galvaniho 19, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","exe, a.s.",2 000 EUR/mesiac,/praca/exe/O4530820,2023-04-07
165,Full stack Web vývojár ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Solver IT s.r.o.,2 200 EUR/mesiac,/praca/solver-it/O844629,2023-04-07
166,Java Developer (Backend),"Staré Grunty, Karlova Ves","N I K É , spol. s r.o.",2 000 EUR/mesiac,/praca/n-i-k-e/O4550978,2023-04-07
167,.NET programátor desktopových aplikácií,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KROS a.s.,1 700 - 3 000 EUR/mesiac,/praca/kros/O4510547,2023-04-07
168,Senior Test Automation Engineer,"Čajakova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Softplan Slovakia, s.r.o.",2 500 EUR/mesiac,/praca/softplan-slovakia/O4550440,2023-04-07
169,Test Automation Engineer,"Čajakova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Softplan Slovakia, s.r.o.",1 700 - 2 300 EUR/mesiac,/praca/softplan-slovakia/O4550441,2023-04-07
170,Embedded C++ softvérový/-á vývojár/-ka,"Galvaniho, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",HMH s.r.o.,2 200 EUR/mesiac,/praca/hmh/O4494840,2023-04-07
171,Junior integračný špecialista - vhodné aj pre absolventa,"Einsteinova, Petržalka","O2 Slovakia, s.r.o.",1 600 EUR/mesiac,/praca/o2-slovakia/O4486053,2023-04-07
172,Integračný Špecialista / Integration Specialist,"Einsteinova, Petržalka","O2 Slovakia, s.r.o.",2 200 EUR/mesiac,/praca/o2-slovakia/O4486030,2023-04-07
173,Softvérový architekt (Java / Spring / Cloud Services / DevOps) - Home Office/Office,Práca z domu,msg life Slovakia s.r.o.,3 000 EUR/mesiac,/praca/msg-life-slovakia/O4550843,2023-04-07
174,"Java Developer (public health) - BA, BB","Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 500 EUR/mesiac,/praca/asseco-central-europe/O4550814,2023-04-07
175,ABAP programátor (junior aj senior),Bratislava,Natuvion Slovakia s.r.o.,1 600 - 4 000 EUR/mesiac,/praca/natuvion-slovakia/O3499974,2023-04-07
176,ABAP/FIORI Developer ,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EY – Ernst & Young,1 500 - 3 000 EUR/mesiac,/praca/ey-ernst-young/O4356833,2023-04-07
177,SAP Fiori programátor /remote/,Práca z domu,"gd - Team, a.s.",3 000 EUR/mesiac,/praca/gd-team/O4550778,2023-04-07
178,Software Developer (Junior/Medior),"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ICT Solutions, s.r.o.",1 400 EUR/mesiac,/praca/ict-solutions/O4510632,2023-04-07
179,Development lead for Python,"Bratislava, Slovak Republic (Job with occasional home office)","Zurich Insurance Company Ltd, organizačná zložka",3 100 EUR/mesiac,/praca/zurich-insurance-company-ltd-organizacna-zlozka/O4550724,2023-04-07
180,.Net Software Engineer (possibility of remote work up to 80%),Remote work,"Zurich Insurance Company Ltd, organizačná zložka",3 000 EUR/mesiac,/praca/zurich-insurance-company-ltd-organizacna-zlozka/O4550723,2023-04-07
181,Lead Data Integration and API Engineer,"Bratislava, Slovakia (Job with occasional home office)",Takeda,4 200 EUR/mesiac,/praca/takeda/O4550685,2023-04-07
182,Java developer/ka Medior/Senior,Bratislava,ZENTITY Slovakia s.r.o.,2 700 - 6 400 EUR/mesiac,/praca/zentity-slovakia/O3599068,2023-04-07
183,Azure Cloud Engineer (all genders),"Košice, Slovakia (Job with occasional home office)",Erste Digital,3 200 EUR/mesiac,/praca/erste-digital/O4549823,2023-04-07
184,Azure Cloud Engineer (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,3 200 EUR/mesiac,/praca/erste-digital/O4549819,2023-04-07
185,Experienced Angular Developer,Remote work,Visma Labs s.r.o.,2 700 EUR/mesiac,/praca/visma-labs/O4550647,2023-04-07
186,Senior Angular Developer ,Práca z domu,Visma Labs s.r.o.,3 200 EUR/mesiac,/praca/visma-labs/O4550622,2023-04-07
187,Špecialista – programátor projektant - TI / Telco & Network,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","PERSONALITY, s.r.o.",3 000 EUR/mesiac,/praca/personality/O4550618,2023-04-07
188,Technical Architect,"Prievozská, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ForesServices, s. r. o.",2 500 EUR/mesiac,/praca/foresservices/O4501658,2023-04-07
189,Support Developer,"Prievozská, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ForesServices, s. r. o.",2 000 EUR/mesiac,/praca/foresservices/O4502868,2023-04-07
190,Senior full-stack developer (.NET Framework/Core  + Angular),"Prievozská, Ružinov, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","ForesServices, s. r. o.",2 000 EUR/mesiac,/praca/foresservices/O4502865,2023-04-07
191,"FullStack - React, TypeScript, Node.js - vývoj webových aplikácií v oblasti Geografických informačných systémov (GIS)",Práca z domu,SKYMOVE s.r.o.,2 500 - 4 000 EUR/mesiac,/praca/skymove/O4550549,2023-04-07
192,Full Stack Developer  (TPP alebo s.r.o.),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Profinit Slovakia, s.r.o. (člen skupiny Profinit)",2 500 - 4 000 EUR/mesiac,/praca/profinit-slovakia-clen-skupiny-profinit/O4550531,2023-04-07
193,Senior Data Engineer,Remote work,"GoHealth, s. r. o.",3 500 - 5 000 EUR/mesiac,/praca/gohealth/O4515534,2023-04-07
194,Build Systems Administrator,"Einsteinova 33, Petržalka",Metrohm Research Slovakia s. r. o.,2 500 EUR/mesiac,/praca/metrohm-research-slovakia/O3244237,2023-04-07
195,C#/.NET SW Developer (Agile Swiss company) - Mid / Senior,"Einsteinova 33, Petržalka",Metrohm Research Slovakia s. r. o.,2 600 - 4 600 EUR/mesiac,/praca/metrohm-research-slovakia/O3238943,2023-04-07
196,Analytics Solutions Engineer with JAVA,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,2 000 EUR/mesiac,/praca/swiss-re/O4472388,2023-04-07
197,Senior Backend Developer (PHP),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,2 500 - 3 400 EUR/mesiac,/praca/simplaq/O4550460,2023-04-07
198,Programátor robotov,Bratislavský kraj,Leadec s.r.o.,1 450 - 2 000 EUR/mesiac,/praca/leadec/O4546551,2023-04-07
199,Strong Middle WordPress Developer,Remote work,"Altamira Softworks, s. r. o.",1 500 - 2 500 EUR/mesiac,/praca/altamira-softworks/O4532824,2023-04-07
200,Experienced C# developer,Bratislava,Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4496488,2023-04-07
201,C# developer,Žilina,Siemens Slovensko,2 200 EUR/mesiac,/praca/siemens-slovensko/O4466408,2023-04-07
202,SW Developer Student with Linux focus,Bratislava,Siemens Slovensko,5 EUR/hod.,/praca/siemens-slovensko/O4298284,2023-04-07
203,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4277115,2023-04-07
204,Experienced Azure Data Engineer ,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 EUR/mesiac,/praca/accenture/O4053707,2023-04-07
205,Experienced ServiceNow Consultant / Developer (permanent home office possible),"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O3859622,2023-04-07
206,Junior Software Developer,"Twin City C, Staré Mesto","CRIF - Slovak Credit Bureau, s. r. o.",1 700 EUR/mesiac,/praca/crif-slovak-credit-bureau/O4550369,2023-04-07
207,Senior Python Developer,Bratislava,NeCaSo s. r. o.,2 000 EUR/mesiac,/praca/necaso/O4550236,2023-04-07
208,Senior JavaScript (Pixi) Developer,Bratislava,NeCaSo s. r. o.,2 000 EUR/mesiac,/praca/necaso/O4550235,2023-04-07
209,CTO,Bratislava,NeCaSo s. r. o.,2 000 EUR/mesiac,/praca/necaso/O4549781,2023-04-07
210,Site Reliability Engineer Lead - DevOps Lead,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,5 500 EUR/mesiac,/praca/blueprint-power-slovakia/O4550226,2023-04-07
211,Java developer pre ČSOB Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,2 200 EUR/mesiac,/praca/csob-financna-skupina/O4529671,2023-04-07
212,Java developer Junior pre ČSOB Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,1 500 EUR/mesiac,/praca/csob-financna-skupina/O4529672,2023-04-07
213,IT Architect,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,3 000 EUR/mesiac,/praca/csob-financna-skupina/O4529664,2023-04-07
214,.NET Developer pre ČSOB,Bratislava,ČSOB Finančná skupina,2 000 EUR/mesiac,/praca/csob-financna-skupina/O4550199,2023-04-07
215,Java  programátor,"Galvaniho 17c, Ružinov, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","Gratex International, a.s.",2 500 EUR/mesiac,/praca/gratex-international/O2121879,2023-04-07
216,.NET junior programátor,"Kutlíkova, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","Steinringer WEB and IT solutions, s.r.o.",2 000 EUR/mesiac,/praca/steinringer-web-and-it-solutions/O2409499,2023-04-07
217,Senior Backend Developer,Práca z domu,PROSIGHT Slovensko a.s.,30 EUR/hod.,/praca/prosight-slovensko/O4549924,2023-04-07
218,Angular Developer,"Nivy Tower, Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)",SmartHead Co. s.r.o.,2 000 EUR/mesiac,/praca/smarthead-co/O4549309,2023-04-07
219,Embedded C Senior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203290,2023-04-07
220,Embedded C Senior Software Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 600 - 2 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4203306,2023-04-07
221,Junior backend node.js developer,Remote work,GymBeam s.r.o.,2 800 - 3 800 EUR/mesiac,/praca/gymbeam/O4549844,2023-04-07
222,Senior node.js developer for serverless e-commerce ecosystem,Remote work,GymBeam s.r.o.,2 000 - 4 000 EUR/mesiac,/praca/gymbeam/O4549834,2023-04-07
223,Backend programátor,"Univerzitná 8661/6a, Žilina","Asseco CEIT, a.s.",4 500 EUR/mesiac,/praca/asseco-ceit/O4528383,2023-04-07
224,Human-machine Interface Engineer,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,3 000 EUR/mesiac,/praca/blueprint-power-slovakia/O4549808,2023-04-07
225,SCRUM Master,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",PosAm spol. s r.o.,2 800 EUR/mesiac,/praca/posam/O4549799,2023-04-07
226,Solution Architect pre oblasť digitálneho vývoja,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,2 200 EUR/mesiac,/praca/csob-financna-skupina/O4529680,2023-04-07
227,Developer Automatických Testov  (mid),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Descartes Systems (Slovakia) s.r.o.,1 400 EUR/mesiac,/praca/descartes-systems-slovakia/O4549092,2023-04-07
228,Gain Fintech experience as an IT Trainee (graduate program) ,"Námestie Mateja Korvína, Bratislava, Slovakia (Job with occasional home office)",RPC,3 500 - 5 500 EUR/mesiac,/praca/rpc/O4546106,2023-04-07
229,JAVA developer (mid/senior) - fully remote,Práca z domu,Liberum s. r. o.,2 500 EUR/mesiac,/praca/liberum/O4549557,2023-04-07
230,Senior Database Programmer,040 11 Košice,Deutsche Telekom IT Solutions Slovakia,2 000 - 2 650 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4531489,2023-04-07
231,Software Developer for Automation SSC (JAVA),"Bratislava, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,2 000 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4321331,2023-04-07
232,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4253566,2023-04-07
233,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,5 000 EUR/mesiac,/praca/siemens-slovensko/O4253565,2023-04-07
234,Distributed Control Systems Lead,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,1 400 - 1 800 EUR/mesiac,/praca/blueprint-power-slovakia/O4549353,2023-04-07
235,Hľadá sa developer ,"Kuzmányho, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","PROSOFT, spol. s r.o.",4 300 - 4 800 EUR/mesiac,/praca/prosoft/O4387454,2023-04-07
236,Senior Python Developer,Práca z domu,Garwan k.s.,1 300 - 1 600 EUR/mesiac,/praca/garwan-k-s/O4508128,2023-04-07
237,Junior Frontend Developer (VUE),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,2 500 EUR/mesiac,/praca/simplaq/O4549117,2023-04-07
238,Lead Angular Developer,Bratislava,QORPO s. r. o.,2 800 EUR/mesiac,/praca/qorpo/O4528767,2023-04-07
239,Teamleader/-ka oddelenia zdieľaných aplikačných služieb,Bratislava,ČSOB Finančná skupina,1 800 EUR/mesiac,/praca/csob-financna-skupina/O4549023,2023-04-07
240,C++ Programátor - Grafický Softvér,"Piešťany, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Escape Motions, s.r.o.",2 600 - 3 800 EUR/mesiac,/praca/escape-motions/O4548975,2023-04-07
241,IT/ERP Analyst,"Diaľničná cesta 12, Senec, okres Senec","ESA LOGISTIKA, s.r.o.",2 600 EUR/mesiac,/praca/esa-logistika/O4467588,2023-04-07
242,Cloud core banking analyst junior - 365.innohub (m/ž),Bratislava,365.bank,3 000 EUR/mesiac,/praca/365-bank/O4529654,2023-04-07
243,DevOps Engineer - 365.innohub (m/ž),Bratislava,365.bank,3 500 - 6 500 EUR/mesiac,/praca/365-bank/O4511106,2023-04-07
244,Senior SAP Integration Expert (Full Remote possible - within Europe),Remote work,KOMIX SK s.r.o.,1 260 EUR/mesiac,/praca/komix-sk/O4548928,2023-04-07
245,Programátor Systémov Kontroly Riadenia - vhodné aj pre absolventa,Trenčín,"Slovenské elektrárne, a.s.",1 550 EUR/mesiac,/praca/slovenske-elektrarne/O4548929,2023-04-07
246,Programátor Systémov Kontroly Riadenia,Trenčín,"Slovenské elektrárne, a.s.",1 000 EUR/mesiac,/praca/slovenske-elektrarne/O4548913,2023-04-07
247,Application Administrator,"Košice, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,3 500 - 6 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4530751,2023-04-07
248,Senior SAP Developer (Full Remote possible - within European countries),Remote work,KOMIX SK s.r.o.,1 500 - 2 700 EUR/mesiac,/praca/komix-sk/O4548878,2023-04-07
249,Programátor CNC,"Vrútocká cesta 256, 038 52 Sučany - juh","KORADOOR, s.r.o.",2 000 EUR/mesiac,/praca/koradoor/O3990870,2023-04-07
250,Java Developer ,Remote work,"NESS KE, s.r.o.",4 500 - 5 200 EUR/mesiac,/praca/ness-ke/O4033958,2023-04-07
251,IOS Developer [Ref:1096],Práca z domu,"APM Digital Solutions, s.r.o.",2 500 EUR/mesiac,/praca/apm-digital-solutions/O4548881,2023-04-07
252,Kubernetes Migration Specialist,Remote work,Fpt Slovakia s.r.o.,2 500 - 4 000 EUR/mesiac,/praca/fpt-slovakia/O4548836,2023-04-07
253,JAVA Developer  (m/f),"Bajkalská 28, Ružinov, Slovakia, Bratislava (Job with occasional home office)","Slovak Telekom, a.s.",1 980 EUR/mesiac,/praca/slovak-telekom/O4548822,2023-04-07
254,Software Coordinator,"Brose Prievidza, spol. s r.o., Prievidza, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Brose Prievidza, spol. s r.o.",2 300 EUR/mesiac,/praca/brose-prievidza/O4527510,2023-04-07
255,SAP konzultant/ka,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovenské elektrárne, a.s.",1 600 EUR/mesiac,/praca/slovenske-elektrarne/O4548742,2023-04-07
256,SAP konzultant/ka | vhodné pre absolventa,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovenské elektrárne, a.s.",1 800 EUR/mesiac,/praca/slovenske-elektrarne/O4548735,2023-04-07
257,PHP Developer,"Vlčie hrdlo, Bratislava",VERMONT Services Slovakia s. r. o.,2 200 EUR/mesiac,/praca/vermont-services-slovakia/O3973114,2023-04-07
258,Backend Developer C# / .NET,Remote work,Arcondis Solutions s.r.o.,2 500 EUR/mesiac,/praca/arcondis-solutions/O4548713,2023-04-07
259,DevOps Specialist,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",None,/praca/asseco-central-europe/O4548696,2023-04-07
260,Python Developer with DevOps - Renewable Energy Sector,"Jihomoravský kraj, Česká republika",ManpowerGroup s.r.o.,1 600 EUR/mesiac,/praca/manpowergroup/O4548634,2023-04-07
261,Vývojár pre projektantský nástroj COMOS,Žilina,Siemens Slovensko,1 800 - 3 000 EUR/mesiac,/praca/siemens-slovensko/O4464180,2023-04-07
262,Monitoring Engineer,Remote work,"Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4435177,2023-04-07
263, Experienced .NET Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 900 - 4 000 EUR/mesiac,/praca/accenture/O4001511,2023-04-07
264,Experienced ETL Data Engineer ready for the Cloud level? (Permanent Home Office Possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 900 EUR/mesiac,/praca/accenture/O4023408,2023-04-07
265,Mid/Senior Full Stack Developer,"Framborská, Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O4017299,2023-04-07
266,Senior Back-End Developer for Smart Buildings,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 400 EUR/mesiac,/praca/siemens-slovensko/O3969862,2023-04-07
267,Web Backend - developer,"Čárskeho 10, Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ANTIK Telecom s.r.o.,1 400 EUR/mesiac,/praca/antik-telecom/O4427698,2023-04-07
268,Web Frontend - developer,"Čárskeho 10, Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ANTIK Telecom s.r.o.,1 600 EUR/mesiac,/praca/antik-telecom/O4427688,2023-04-07
269, iOS Developer,"Čárskeho, Košice",ANTIK Telecom s.r.o.,2 500 - 4 500 EUR/mesiac,/praca/antik-telecom/O3583300,2023-04-07
270,.NET Software Engineer,Práca z domu,Evolit Slovakia s.r.o.,1 400 EUR/mesiac,/praca/evolit-slovakia/O4481099,2023-04-07
271,Programátor (IT Vývoj),Žilina,"Prima banka Slovensko, a.s.",5 000 EUR/mesiac,/praca/prima-banka-slovensko/O4548385,2023-04-07
272,Cloud Systems Engineer - Senior,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,"6,6 EUR/hod.",/praca/blueprint-power-slovakia/O4548246,2023-04-07
273,IT Infrastructure Capacity Planning Intern,Remote work,Dell,1 800 EUR/mesiac,/praca/dell/O4443737,2023-04-07
274,"Drupal, PHP Developer - Medior/Senior","Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovensko IT, a. s.",6 EUR/hod.,/praca/slovensko-it/O4324011,2023-04-07
275,Trainee Frontend Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,2 000 EUR/mesiac,/praca/softec/O4548122,2023-04-07
276,AI/ML špecialista,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,2 000 EUR/mesiac,/praca/softec/O4548116,2023-04-07
277,Skúsený JAVA/Scala developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,2 300 EUR/mesiac,/praca/softec/O4548114,2023-04-07
278,MS SQL/DWH Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,2 200 - 2 500 EUR/mesiac,/praca/softec/O4548109,2023-04-07
279,Web developer (Javascript & Typescript) - junior/medior,Bratislava,Grafton Slovakia s.r.o.,2 000 - 2 200 EUR/mesiac,/praca/grafton-slovakia/O4548043,2023-04-07
280,Test developer (Python),Bratislava,Grafton Slovakia s.r.o.,2 200 - 3 200 EUR/mesiac,/praca/grafton-slovakia/O4548042,2023-04-07
281,C++/Python Developer so záujmom o meteorológiu,Bratislava,Grafton Slovakia s.r.o.,3 750 - 5 000 EUR/mesiac,/praca/grafton-slovakia/O4548040,2023-04-07
282,.NET programátor s nemčinou,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EuroView s.r.o.,2 800 EUR/mesiac,/praca/euroview/O4528354,2023-04-07
283,PL/SQL Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EuroView s.r.o.,1 800 EUR/mesiac,/praca/euroview/O4467849,2023-04-07
284,Fullstack developer,Bratislava,"ADECCO Slovakia, s. r. o.",2 000 EUR/mesiac,/praca/adecco-slovakia/O4547943,2023-04-07
285,PLC - Siemens alebo Rockwell Programátor,Trenčianska Turná,"HEITEC Slovensko, spol. s r.o.",1 300 - 1 400 EUR/mesiac,/praca/heitec-slovensko/O4272758,2023-04-07
286,Junior JAVA Developer - Graduate Hiring Program,"DXC Technology, Galvaniho, Bratislava, Slovakia (Job with occasional home office)",DXC Technology,9 EUR/hod.,/praca/dxc-technology/O3859409,2023-04-07
287,Stáž na oddelení inžinieringu pre VŠ študentov (m/ž/i),Senica,VAILLANT GROUP Heat Pump Production s.r.o.,2 200 EUR/mesiac,/praca/vaillant-group-heat-pump-production/O4489273,2023-04-07
288,SAP WM Key User - Špecialista logistiky/skladu - nástupný bonus 500 €!,"Nové Mesto nad Váhom, Slovensko (Pozícia umožňuje občasnú prácu z domu)","MAGNA SLOVTECA, s.r.o.",3 100 EUR/mesiac,/praca/magna-slovteca/O4301479,2023-04-07
289,Developer ESM Tools,040 01 Košice,Deutsche Telekom IT Solutions Slovakia,3 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4529543,2023-04-07
290,Service Now Lead Developer Architect - HRSD (Slovakia),"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 800 - 4 300 EUR/mesiac,/praca/siemens-slovensko/O4494696,2023-04-07
291,Senior Cloud Data Engineer (permanent home office possible),Remote work,"Accenture, s.r.o.",1 980 EUR/mesiac,/praca/accenture/O4434984,2023-04-07
292,Embedded C Software Developer ,"Brose Prievidza, spol. s r.o., Prievidza, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Brose Prievidza, spol. s r.o.",1 500 EUR/mesiac,/praca/brose-prievidza/O4384752,2023-04-07
293,Junior Nuclear Verification & Validation / Test Engineer,"Vajnorská, Bratislava, Slovakia (Job with occasional home office)",Framatome Controls s. r. o.,1 800 EUR/mesiac,/praca/framatome-controls/O4064933,2023-04-07
294,Senior Nuclear Verification & Validation / Test Engineer,"Vajnorská, Bratislava, Slovakia (Job with occasional home office)",Framatome Controls s. r. o.,1 800 - 3 000 EUR/mesiac,/praca/framatome-controls/O4017935,2023-04-07
295,Infrastructure Security Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 EUR/mesiac,/praca/accenture/O4191412,2023-04-07
296,Infrastructure Security Senior Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4191406,2023-04-07
297,Infrastructure Automation Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 400 EUR/mesiac,/praca/accenture/O4191382,2023-04-07
298,C# developer ,"Štúrova 27, Košice, Slovakia (Job with occasional home office)",Visma Labs s.r.o.,2 100 EUR/mesiac,/praca/visma-labs/O4547722,2023-04-07
299,C++ Software Developer,Remote work,"SlovShore, s.r.o.",None,/praca/slovshore/O4547687,2023-04-07
300,DevOps Engineer: Kubernetes Platform,Bratislava region (The job requires travelling),Deutsche Telekom Cloud Services s.r.o.,None,/praca/deutsche-telekom-cloud-services/O4547633,2023-04-07
